location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2022-05-15,14 wk ahead inc death,2022-08-20,US,quantile,0.35,9743.040560283884
US,2022-05-15,1 wk ahead cum death,2022-05-21,US,quantile,0.4,1009314.9161972128
US,2022-05-15,2 wk ahead cum death,2022-05-28,US,quantile,0.4,1019137.1060457829
US,2022-05-15,3 wk ahead cum death,2022-06-04,US,quantile,0.4,1029028.994940168
US,2022-05-15,4 wk ahead cum death,2022-06-11,US,quantile,0.4,1038981.2952145841
US,2022-05-15,5 wk ahead cum death,2022-06-18,US,quantile,0.4,1048985.2557898115
US,2022-05-15,6 wk ahead cum death,2022-06-25,US,quantile,0.4,1059032.6597233121
US,2022-05-15,7 wk ahead cum death,2022-07-02,US,quantile,0.4,1069115.8155944895
US,2022-05-15,8 wk ahead cum death,2022-07-09,US,quantile,0.4,1079211.766980427
US,2022-05-15,9 wk ahead cum death,2022-07-16,US,quantile,0.4,1089334.232904633
US,2022-05-15,10 wk ahead cum death,2022-07-23,US,quantile,0.4,1099470.393520056
US,2022-05-15,11 wk ahead cum death,2022-07-30,US,quantile,0.4,1109614.5754945725
US,2022-05-15,12 wk ahead cum death,2022-08-06,US,quantile,0.4,1119761.5476346791
US,2022-05-15,13 wk ahead cum death,2022-08-13,US,quantile,0.4,1129664.9700160683
US,2022-05-15,14 wk ahead cum death,2022-08-20,US,quantile,0.4,1139611.4446906045
US,2022-05-15,1 wk ahead inc death,2022-05-21,US,quantile,0.4,9744.916197212786
US,2022-05-15,2 wk ahead inc death,2022-05-28,US,quantile,0.4,9822.189848570153
US,2022-05-15,3 wk ahead inc death,2022-06-04,US,quantile,0.4,9891.8888943851
US,2022-05-15,4 wk ahead inc death,2022-06-11,US,quantile,0.4,9952.300274416059
US,2022-05-15,5 wk ahead inc death,2022-06-18,US,quantile,0.4,10001.086153176428
US,2022-05-15,6 wk ahead inc death,2022-06-25,US,quantile,0.4,10042.460389667005
US,2022-05-15,7 wk ahead inc death,2022-07-02,US,quantile,0.4,10046.361852093787
US,2022-05-15,8 wk ahead inc death,2022-07-09,US,quantile,0.4,10057.02485549897
US,2022-05-15,9 wk ahead inc death,2022-07-16,US,quantile,0.4,10070.743385104091
US,2022-05-15,10 wk ahead inc death,2022-07-23,US,quantile,0.4,10078.427960451321
US,2022-05-15,11 wk ahead inc death,2022-07-30,US,quantile,0.4,10065.851590325312
US,2022-05-15,12 wk ahead inc death,2022-08-06,US,quantile,0.4,10046.64593212381
US,2022-05-15,13 wk ahead inc death,2022-08-13,US,quantile,0.4,10046.983866351098
US,2022-05-15,14 wk ahead inc death,2022-08-20,US,quantile,0.4,10043.215339742974
US,2022-05-15,1 wk ahead cum death,2022-05-21,US,quantile,0.45,1009589.8214211937
US,2022-05-15,2 wk ahead cum death,2022-05-28,US,quantile,0.45,1019682.9811953306
US,2022-05-15,3 wk ahead cum death,2022-06-04,US,quantile,0.45,1029841.2534791592
US,2022-05-15,4 wk ahead cum death,2022-06-11,US,quantile,0.45,1040054.7676840287
US,2022-05-15,5 wk ahead cum death,2022-06-18,US,quantile,0.45,1050314.2804164006
